Fecha,Dia_semana,Dia_mes,Hora,Tipo,Cantidad,Producto,Clave_producto,Folio,Cliente,Caja,Usuario,Precio_unitario,Precio_producto,Total,Efectivo,Cheque,Crédito,Transferencia,Vales,Tarjeta,Anticipo,SICAR Pagos
16/07/2021,6,16,14,PZA,1,PAN PITA EL ARABE,[7500462987404],5188,ALEJANDRA BARBA,Caja 1,admin,42,42,837.69,837.69,0,0,0,0,0,0,0
16/07/2021,6,16,14,PZA,1,WUAI PATATAS LEMON PEPPER 500 GRS,[SINSIN27587],5188,ALEJANDRA BARBA,Caja 1,admin,98,98,837.69,837.69,0,0,0,0,0,0,0
16/07/2021,6,16,14,PZA,1,COMBUCHA CAPICÚA MANDARINA,[7500464469922],5189,Público en General,Caja 1,admin,44,44,267.39,267.39,0,0,0,0,0,0,0
16/07/2021,6,16,14,PZA,1,CHIMICHURRI GOURMET GRANDE,[7500462889807],5189,Público en General,Caja 1,admin,75,75,267.39,267.39,0,0,0,0,0,0,0
16/07/2021,6,16,14,PZA,1,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],5189,Público en General,Caja 1,admin,25,25,267.39,267.39,0,0,0,0,0,0,0
16/07/2021,6,16,14,KG,0.155,JAMON SERRANO HD,[EMBGEN68741],5189,Público en General,Caja 1,admin,467,72.39,267.39,267.39,0,0,0,0,0,0,0
16/07/2021,6,16,14,KG,0.155,SALAMI HD,[EMBGEN77994],5189,Público en General,Caja 1,admin,329,51,267.39,267.39,0,0,0,0,0,0,0
16/07/2021,6,16,14,PZA,1,BOCATA PECHUGA PAVO - MEDIO,[HERTIE37356],5190,Público en General,Caja 1,admin,70,70,70,70,0,0,0,0,0,0,0
16/07/2021,6,16,14,KG,0.165,JAMON SERRANO HD,[EMBGEN68741],5191,MARIA ELENA CANALES,Caja 1,admin,467,77.06,489.57,489.57,0,0,0,0,0,0,0
16/07/2021,6,16,14,KG,0.51,HOGAZA HD,[EMBGEN32293],5191,MARIA ELENA CANALES,Caja 1,admin,159,81.09,489.57,489.57,0,0,0,0,0,0,0
16/07/2021,6,16,14,KG,0.31,PECHUGA PAVO AHUMADA (REDONDA) HD,[EMBGEN14709],5191,MARIA ELENA CANALES,Caja 1,admin,271,84.01,489.57,489.57,0,0,0,0,0,0,0
16/07/2021,6,16,14,KG,0.305,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5191,MARIA ELENA CANALES,Caja 1,admin,221,67.41,489.57,489.57,0,0,0,0,0,0,0
16/07/2021,6,16,14,PZA,1,BOCATA SERRANO Y SELVA NEGRA - MEDIO,[SINSIN22028],5191,MARIA ELENA CANALES,Caja 1,admin,100,100,489.57,489.57,0,0,0,0,0,0,0
16/07/2021,6,16,14,PZA,1,BOCATA YORK Y PAVO - MEDIO,[SINSIN68410],5191,MARIA ELENA CANALES,Caja 1,admin,80,80,489.57,489.57,0,0,0,0,0,0,0
16/07/2021,6,16,16,PZA,2,PALETAS FRESA DE LECHE C/SPLENDA KIKI,[PALKIK90120],5192,Público en General,Caja 1,admin,35,70,70,70,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.25,QUESO DE CABRA QUESART AL VINO,[QUEQUE32224],5193,Público en General,Caja 1,admin,492,123,123,123,0,0,0,0,0,0,0
16/07/2021,6,16,17,PZA,1,LECHON DON LECHON 1/2 KG,[COMDON51009],5194,Público en General,Caja 1,admin,175,175,730,0,0,0,0,0,730,0,0
16/07/2021,6,16,17,PZA,1,CAJA DE GALLETAS 1/4 BISCOTTI,[GALBIS69044],5194,Público en General,Caja 1,admin,90,90,730,0,0,0,0,0,730,0,0
16/07/2021,6,16,17,PZA,1,MILK CHOCOLATE CHIPS CHOCZERO KETO,[850008751417],5194,Público en General,Caja 1,admin,275,275,730,0,0,0,0,0,730,0,0
16/07/2021,6,16,17,PZA,1,WAFER CHOCOLATE CON LECHE 340 GRS,[7502265252369],5194,Público en General,Caja 1,admin,190,190,730,0,0,0,0,0,730,0,0
16/07/2021,6,16,17,PZA,1,ALMENDRAS CUBIERTAS DE CHOCOLATE,[7502265252222],5195,PATY NAKAKAWA CORONADO,Caja 1,admin,270,270,676.57,676.57,0,0,0,0,0,0,0
16/07/2021,6,16,17,PZA,4,PANINIS,[PANHER89934],5195,PATY NAKAKAWA CORONADO,Caja 1,admin,16,64,676.57,676.57,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.125,PASTEL PIMIENTO HD,[EMBGEN59186],5195,PATY NAKAKAWA CORONADO,Caja 1,admin,185,23.13,676.57,676.57,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.5,SALAMI HD,[EMBGEN77994],5195,PATY NAKAKAWA CORONADO,Caja 1,admin,329,164.5,676.57,676.57,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.61,PECHUGA DE PAVO NATURAL,[EMBGEN72233],5195,PATY NAKAKAWA CORONADO,Caja 1,admin,254,154.94,676.57,676.57,0,0,0,0,0,0,0
16/07/2021,6,16,17,PZA,2,SK SKITTLES PALI MIX,[DULPAL55910],5196,Público en General,Caja 1,admin,75,150,150,150,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.12,SELVA NEGRA HD,[EMBGEN17604],5197,Público en General,Caja 1,admin,206,24.72,166.94,166.94,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.1,PEPPERONI HD,[EMBGEN48162],5197,Público en General,Caja 1,admin,249,24.9,166.94,166.94,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.11,JAMON SERRANO HD,[EMBGEN68741],5197,Público en General,Caja 1,admin,467,51.37,166.94,166.94,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.105,PASTRAMI HD,[EMBGEN27925],5197,Público en General,Caja 1,admin,299,31.4,166.94,166.94,0,0,0,0,0,0,0
16/07/2021,6,16,17,KG,0.105,SALAMI HD,[EMBGEN77994],5197,Público en General,Caja 1,admin,329,34.55,166.94,166.94,0,0,0,0,0,0,0
16/07/2021,6,16,18,KG,0.165,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5198,Público en General,Caja 1,admin,221,36.47,142.95,142.95,0,0,0,0,0,0,0
16/07/2021,6,16,18,PZA,1,QUESO OAXACA DON TOM,[LACDON71980],5198,Público en General,Caja 1,admin,65,65,142.95,142.95,0,0,0,0,0,0,0
16/07/2021,6,16,18,KG,0.395,SALCHICHA DE PAVO,[EMBGEN34898],5198,Público en General,Caja 1,admin,105,41.48,142.95,142.95,0,0,0,0,0,0,0
16/07/2021,6,16,19,PZA,1,ACEITUNAS NEGRAS SIN HUESO 350GR,[8410021201027],5199,Público en General,Caja 1,admin,48,48,183.43,183.43,0,0,0,0,0,0,0
16/07/2021,6,16,19,KG,0.29,JAMON SERRANO HD,[EMBGEN68741],5199,Público en General,Caja 1,admin,467,135.43,183.43,183.43,0,0,0,0,0,0,0
16/07/2021,6,16,19,PZA,1,PALETAS VAINILLA Y CAJETA KIKI,[PALKIK52318],5200,Público en General,Caja 1,admin,25,25,79,79,0,0,0,0,0,0,0
16/07/2021,6,16,19,PZA,1,WUAI PATATAS LEMON PEPPER 200 GRS,[BOTPAP23901],5200,Público en General,Caja 1,admin,54,54,79,79,0,0,0,0,0,0,0
16/07/2021,6,16,19,PZA,1,ADEREZO DE MOSTAZA MIEL DE AGAVE,[7503018857008],5201,Público en General,Caja 1,admin,105,105,105,105,0,0,0,0,0,0,0
16/07/2021,6,16,19,PZA,1,PALETAS NUEZ C/SPLENDA KIKI,[PALKIK42858],5202,Público en General,Caja 1,admin,35,35,35,0,0,0,0,0,35,0,0
16/07/2021,6,16,19,KG,0.165,QUESO GOUDA HOLANDES,[QUEIMP43334],5203,Público en General,Caja 1,admin,218,35.97,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,PZA,1,I NEED CHIPOTLE,[781159762925],5203,Público en General,Caja 1,admin,56,56,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,KG,0.1,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],5203,Público en General,Caja 1,admin,299,29.9,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,PZA,1,PANINIS,[PANHER89934],5203,Público en General,Caja 1,admin,16,16,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,PZA,4,CHAPATA,[PANRUS62454],5203,Público en General,Caja 1,admin,15,60,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,KG,0.105,LOMO CANADIENSE HD,[EMBGEN81202],5203,Público en General,Caja 1,admin,206,21.63,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,KG,0.1,SELVA NEGRA HD,[EMBGEN17604],5203,Público en General,Caja 1,admin,206,20.6,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,PZA,1,PALETAS FRESAS CON CREMA KIKI,[SINSIN77519],5203,Público en General,Caja 1,admin,30,30,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,KG,0.1,CHORIZO PAMPLONA HD,[EMBGEN80550],5203,Público en General,Caja 1,admin,329,32.9,303,0,0,0,0,0,303,0,0
16/07/2021,6,16,19,PZA,0.5,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],5204,Público en General,Caja 1,admin,25,12.5,114.69,0,0,0,0,0,114.69,0,0
16/07/2021,6,16,19,KG,0.055,PEPPERONI HD,[EMBGEN48162],5204,Público en General,Caja 1,admin,249,13.7,114.69,0,0,0,0,0,114.69,0,0
16/07/2021,6,16,19,KG,0.05,EMBUCHADO HD,[EMBGEN73048],5204,Público en General,Caja 1,admin,419,20.95,114.69,0,0,0,0,0,114.69,0,0
16/07/2021,6,16,19,KG,0.1,PASTEL PIMIENTO HD,[EMBGEN59186],5204,Público en General,Caja 1,admin,185,18.5,114.69,0,0,0,0,0,114.69,0,0
16/07/2021,6,16,19,KG,0.105,JAMON SERRANO HD,[EMBGEN68741],5204,Público en General,Caja 1,admin,467,49.04,114.69,0,0,0,0,0,114.69,0,0
16/07/2021,6,16,19,PZA,1,CHAROLA MEDIANA CON UVAS,[HERTIE56208],5205,Público en General,Caja 1,admin,370,370,370,370,0,0,0,0,0,0,0
17/07/2021,7,17,11,PZA,1,BUENA BARRA CHOCOLATE,[GRABUE76278],5206,Público en General,Caja 1,admin,20,20,327,0,0,0,0,0,327,0,0
17/07/2021,7,17,11,PZA,1,COMBUCHA CAPICÚA FRUTOS ROJOS,[7500464469915],5206,Público en General,Caja 1,admin,44,44,327,0,0,0,0,0,327,0,0
17/07/2021,7,17,11,PZA,1,WUAI PATATAS LEMON PEPPER 500 GRS,[SINSIN27587],5206,Público en General,Caja 1,admin,98,98,327,0,0,0,0,0,327,0,0
17/07/2021,7,17,11,PZA,1,ELECTROLIT FRESA KIWI,[7501125149221],5206,Público en General,Caja 1,admin,25,25,327,0,0,0,0,0,327,0,0
17/07/2021,7,17,11,PZA,2,BOCATA JAMÓN YORK - MEDIO,[SINSIN29528],5206,Público en General,Caja 1,admin,70,140,327,0,0,0,0,0,327,0,0
17/07/2021,7,17,11,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],5207,Público en General,Caja 1,admin,18,18,18,18,0,0,0,0,0,0,0
17/07/2021,7,17,12,KG,0.255,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5208,Público en General,Caja 1,admin,221,56.36,56.36,56.36,0,0,0,0,0,0,0
17/07/2021,7,17,12,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],5209,Público en General,Caja 1,admin,18,18,18,18,0,0,0,0,0,0,0
17/07/2021,7,17,12,KG,0.08,SELVA NEGRA HD,[EMBGEN17604],5210,Público en General,Caja 1,admin,206,16.48,417.45,0,0,0,0,0,417.45,0,0
17/07/2021,7,17,12,KG,0.225,JAMON SERRANO HD,[EMBGEN68741],5210,Público en General,Caja 1,admin,467,105.08,417.45,0,0,0,0,0,417.45,0,0
17/07/2021,7,17,12,KG,0.25,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5210,Público en General,Caja 1,admin,221,55.25,417.45,0,0,0,0,0,417.45,0,0
17/07/2021,7,17,12,PZA,1,CHICHCARRÓN GDE 200 GRS COMALLI,[SINSIN74924],5210,Público en General,Caja 1,admin,54,54,417.45,0,0,0,0,0,417.45,0,0
17/07/2021,7,17,12,KG,0.585,SALCHICHA FRANKFURT HD,[EMBGEN34573],5210,Público en General,Caja 1,admin,131,76.64,417.45,0,0,0,0,0,417.45,0,0
17/07/2021,7,17,12,PZA,1,PAPAS JICAMA HABANERO NUTRESS,[BOTCRI79495],5210,Público en General,Caja 1,admin,110,110,417.45,0,0,0,0,0,417.45,0,0
17/07/2021,7,17,12,PZA,1,CHAROLA MINI CON UVAS,[HERTIE19554],5211,Público en General,Caja 1,admin,200,200,200,0,0,0,0,0,200,0,0
17/07/2021,7,17,13,PZA,1,ADEREZO DE MOSTAZA MIEL DE AGAVE,[7503018857008],5212,Público en General,Caja 1,admin,105,105,105,0,0,0,0,0,105,0,0
17/07/2021,7,17,13,KG,0.2,SELVA NEGRA HD,[EMBGEN17604],5213,Público en General,Caja 1,admin,206,41.2,223.59,223.59,0,0,0,0,0,0,0
17/07/2021,7,17,13,KG,0.61,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],5213,Público en General,Caja 1,admin,299,182.39,223.59,223.59,0,0,0,0,0,0,0
17/07/2021,7,17,13,PZA,1,CERVEZA LEÑA COLA BLANCA DARK LAGER,[CERCOL74259],5214,Público en General,Caja 1,admin,50,50,475,0,0,0,0,0,475,0,0
17/07/2021,7,17,13,PZA,1,SANPELLEGRINO LIMONATA 330ML,[8002270166532],5214,Público en General,Caja 1,admin,25,25,475,0,0,0,0,0,475,0,0
17/07/2021,7,17,13,PZA,1,CHAROLA HANNOVER CHICA,[SINSIN59221],5214,Público en General,Caja 1,admin,400,400,475,0,0,0,0,0,475,0,0
17/07/2021,7,17,13,PZA,1,TARO HABANERO NUTRESS,[BOTCRI30535],5215,Público en General,Caja 1,admin,110,110,191.9,0,0,0,0,0,191.9,0,0
17/07/2021,7,17,13,KG,0.155,CHORIZO PAMPLONA HD,[EMBGEN80550],5215,Público en General,Caja 1,admin,329,51,191.9,0,0,0,0,0,191.9,0,0
17/07/2021,7,17,13,KG,0.15,SELVA NEGRA HD,[EMBGEN17604],5215,Público en General,Caja 1,admin,206,30.9,191.9,0,0,0,0,0,191.9,0,0
17/07/2021,7,17,14,PZA,1,BOCATA SELVA NEGRA Y PAVO - 1/3,[SINSIN34883],5216,Público en General,Caja 1,admin,65,65,330,330,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,BOCATA YORK Y SELVA NEGRA - 1/3,[SINSIN70980],5216,Público en General,Caja 1,admin,65,65,330,330,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,"BOCATA ROAST BEEF, SERRANO Y SELVA",[SINSIN25642],5216,Público en General,Caja 1,admin,80,80,330,330,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,BOCATA SERRANO Y PAVO 1/3,[SINSIN53741],5216,Público en General,Caja 1,admin,70,70,330,330,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,SALSANA,[SALSAL64063],5216,Público en General,Caja 1,admin,50,50,330,330,0,0,0,0,0,0,0
17/07/2021,7,17,14,KG,0.5,EMBUCHADO HD,[EMBGEN73048],5217,JUAN CARLOS ALONSO,Caja 1,admin,363,181.5,1557.88,0,0,1557.88,0,0,0,0,0
17/07/2021,7,17,14,KG,3,PASTRAMI HD,[EMBGEN27925],5217,JUAN CARLOS ALONSO,Caja 1,admin,275,825,1557.88,0,0,1557.88,0,0,0,0,0
17/07/2021,7,17,14,KG,2.005,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],5217,JUAN CARLOS ALONSO,Caja 1,admin,275,551.38,1557.88,0,0,1557.88,0,0,0,0,0
17/07/2021,7,17,14,KG,0.055,QUESO MAASDAM HOLANDES T. KRON,[QUEIMP30275],5218,FERNANDO LÓPEZ,Caja 1,admin,416,22.88,147.38,0,0,0,0,0,147.38,0,0
17/07/2021,7,17,14,KG,0.055,SELVA NEGRA HD,[EMBGEN17604],5218,FERNANDO LÓPEZ,Caja 1,admin,206,11.33,147.38,0,0,0,0,0,147.38,0,0
17/07/2021,7,17,14,KG,0.205,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5218,FERNANDO LÓPEZ,Caja 1,admin,221,45.31,147.38,0,0,0,0,0,147.38,0,0
17/07/2021,7,17,14,KG,0.06,JAMON YORK HD,[EMBGEN58802],5218,FERNANDO LÓPEZ,Caja 1,admin,197,11.82,147.38,0,0,0,0,0,147.38,0,0
17/07/2021,7,17,14,KG,0.12,JAMON SERRANO HD,[EMBGEN68741],5218,FERNANDO LÓPEZ,Caja 1,admin,467,56.04,147.38,0,0,0,0,0,147.38,0,0
17/07/2021,7,17,14,PZA,1,CARNE AL PASTOR KOOBEN,[COMAL 83387],5219,Público en General,Caja 1,admin,139,139,225,225,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,YOGURT GRIEGO KOSTAS,[4526263945101],5219,Público en General,Caja 1,admin,50,50,225,225,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,2,COCA-COLA SIN AZÚCAR 500 ML,[7501055320684],5219,Público en General,Caja 1,admin,18,36,225,225,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,2,PAPAS JICAMA HABANERO NUTRESS,[BOTCRI79495],5220,Público en General,Caja 1,admin,110,220,220,0,0,0,0,0,220,0,0
17/07/2021,7,17,14,PZA,1,ACEITE DE COCO,[7500326892950],5221,Público en General,Caja 1,admin,110,110,110,0,0,0,0,0,110,0,0
17/07/2021,7,17,14,PZA,1,CHISPAS DE CHOCOLATE SIN AZÚCAR,[DOLGEN47554],5222,Público en General,Caja 1,admin,119,119,119,119,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,CREMA DE AVELLANA Y CACAO S/A 500,[7502265252314],5223,Público en General,Caja 1,admin,190,190,360,360,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,BOCATA SALAMANCA Y SELVA NEGRA - MEDIO,[SINSIN73444],5223,Público en General,Caja 1,admin,100,100,360,360,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,BOCATA ROAST BEEF - MEDIO,[SINSIN90759],5223,Público en General,Caja 1,admin,70,70,360,360,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],5224,Público en General,Caja 1,admin,25,25,415,0,0,0,0,0,415,0,0
17/07/2021,7,17,14,PZA,1,CHAROLA GRANDE,[SINSIN60740],5224,Público en General,Caja 1,admin,390,390,415,0,0,0,0,0,415,0,0
17/07/2021,7,17,14,KG,0.4,JAMON SERRANO HD,[EMBGEN68741],5225,Público en General,Caja 1,admin,467,186.8,283.8,183.8,0,0,0,0,100,0,0
17/07/2021,7,17,14,PZA,1,ACEITUNAS NEGRAS SIN HUESO 935GR,[8410021201034],5225,Público en General,Caja 1,admin,97,97,283.8,183.8,0,0,0,0,100,0,0
17/07/2021,7,17,14,PZA,1,PAN EL ARABE MINI CON AJONJOLI 25 PZAS,[7500462987435],5226,Público en General,Caja 1,admin,70,70,258.1,258.1,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,ACEITUNAS VERDES SIN HUESO 350GR,[8410021542397],5226,Público en General,Caja 1,admin,48,48,258.1,258.1,0,0,0,0,0,0,0
17/07/2021,7,17,14,KG,0.3,JAMON SERRANO HD,[EMBGEN68741],5226,Público en General,Caja 1,admin,467,140.1,258.1,258.1,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,TARO HABANERO NUTRESS,[BOTCRI30535],5227,Público en General,Caja 1,admin,110,110,110,110,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,WUAI PATATAS LEMON PEPPER 500 GRS,[SINSIN27587],5228,LOURDES GONZÁLEZ,Caja 1,admin,98,98,315.3,315.3,0,0,0,0,0,0,0
17/07/2021,7,17,14,PZA,1,PIZZAS CONGELADAS,[PIZBAS90019],5228,LOURDES GONZÁLEZ,Caja 1,admin,84,84,315.3,315.3,0,0,0,0,0,0,0
17/07/2021,7,17,14,KG,0.25,QUESO GOUDA HOLANDES,[QUEIMP43334],5228,LOURDES GONZÁLEZ,Caja 1,admin,218,54.5,315.3,315.3,0,0,0,0,0,0,0
17/07/2021,7,17,14,KG,0.4,JAMON YORK HD,[EMBGEN58802],5228,LOURDES GONZÁLEZ,Caja 1,admin,197,78.8,315.3,315.3,0,0,0,0,0,0,0
17/07/2021,7,17,15,PZA,1,CHAROLA MINI,[HERTIE53490],5229,Público en General,Caja 1,admin,170,170,170,170,0,0,0,0,0,0,0
17/07/2021,7,17,15,PZA,1,COMBUCHA CAPICÚA MANDARINA,[7500464469922],5230,SOFIA BENAVIDES HERRERA,Caja 1,admin,44,44,44,0,0,0,44,0,0,0,0
17/07/2021,7,17,15,PZA,1,JOCOQUE ARABE NATURAL UNTABLE 250,[7503022178069],5231,Público en General,Caja 1,admin,52,52,422.57,422.57,0,0,0,0,0,0,0
17/07/2021,7,17,15,PZA,1,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],5231,Público en General,Caja 1,admin,25,25,422.57,422.57,0,0,0,0,0,0,0
17/07/2021,7,17,15,KG,0.18,LOMO CANADIENSE HD,[EMBGEN81202],5231,Público en General,Caja 1,admin,206,37.08,422.57,422.57,0,0,0,0,0,0,0
17/07/2021,7,17,15,KG,0.25,SALAMI HD,[EMBGEN77994],5231,Público en General,Caja 1,admin,329,82.25,422.57,422.57,0,0,0,0,0,0,0
17/07/2021,7,17,15,KG,0.255,ROAST BEEF/CORNED BEEF HD,[EMBGEN49865],5231,Público en General,Caja 1,admin,299,76.25,422.57,422.57,0,0,0,0,0,0,0
17/07/2021,7,17,15,KG,0.15,SELVA NEGRA HD,[EMBGEN17604],5231,Público en General,Caja 1,admin,206,30.9,422.57,422.57,0,0,0,0,0,0,0
17/07/2021,7,17,15,KG,0.255,JAMON SERRANO HD,[EMBGEN68741],5231,Público en General,Caja 1,admin,467,119.09,422.57,422.57,0,0,0,0,0,0,0
17/07/2021,7,17,16,KG,0.255,JAMON YORK HD,[EMBGEN58802],5232,Público en General,Caja 1,admin,197,50.24,105.49,105.49,0,0,0,0,0,0,0
17/07/2021,7,17,16,KG,0.25,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5232,Público en General,Caja 1,admin,221,55.25,105.49,105.49,0,0,0,0,0,0,0
19/07/2021,2,19,10,PZA,1,DELISCO BROWNIES MARIFER,[POSFER28400],5233,Público en General,Caja 1,admin,14,14,49,49,0,0,0,0,0,0,0
19/07/2021,2,19,10,PZA,1,OBLEAS TIACHI BISCOTTI,[OBLTIA24339],5233,Público en General,Caja 1,admin,35,35,49,49,0,0,0,0,0,0,0
19/07/2021,2,19,10,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],5234,Público en General,Caja 1,admin,18,18,18,18,0,0,0,0,0,0,0
19/07/2021,2,19,10,PZA,2,DELISCO BROWNIES MARIFER,[POSFER28400],5235,Público en General,Caja 1,admin,14,28,28,28,0,0,0,0,0,0,0
19/07/2021,2,19,11,KG,0.11,QUESO GOUDA CHILENO,[SINSIN31382],5236,Público en General,Caja 1,admin,182.35,20.06,131.36,0,0,0,0,0,131.36,0,0
19/07/2021,2,19,11,KG,0.25,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5236,Público en General,Caja 1,admin,221,55.25,131.36,0,0,0,0,0,131.36,0,0
19/07/2021,2,19,11,KG,0.59,PANELA FRANCISCO,[LACFRA53179],5236,Público en General,Caja 1,admin,95,56.05,131.36,0,0,0,0,0,131.36,0,0
19/07/2021,2,19,12,KG,0.2,CHORIZO PAMPLONA HD,[EMBGEN80550],5237,Público en General,Caja 1,admin,329,65.8,146.57,146.57,0,0,0,0,0,0,0
19/07/2021,2,19,12,KG,0.41,JAMON YORK HD,[EMBGEN58802],5237,Público en General,Caja 1,admin,197,80.77,146.57,146.57,0,0,0,0,0,0,0
19/07/2021,2,19,12,PZA,2,QUESO OAXACA DON TOM,[LACDON71980],5238,Público en General,Caja 1,admin,65,130,182.53,182.53,0,0,0,0,0,0,0
19/07/2021,2,19,12,KG,0.255,SELVA NEGRA HD,[EMBGEN17604],5238,Público en General,Caja 1,admin,206,52.53,182.53,182.53,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,1,SANPELLEGRINO LIMONATA 330ML,[8002270166532],5239,Público en General,Caja 1,admin,25,25,60,60,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,1,OBLEAS TIACHI BISCOTTI,[OBLTIA24339],5239,Público en General,Caja 1,admin,35,35,60,60,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,1,AGUA CIEL 600 ML,[7501055307906],5240,Público en General,Caja 1,admin,10,10,10,10,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,2,DISPENSADOR PARA BOTELLAS OLIO FINO,[OLIGEN81130],5241,Público en General,Caja 1,admin,80,160,440,440,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,1,BALSAMICO BLANCO DURAZNO OLIO FINO,[OLIBAL19578],5241,Público en General,Caja 1,admin,280,280,440,440,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,1,OBLEAS TIACHI BISCOTTI,[OBLTIA24339],5242,Público en General,Caja 1,admin,35,35,53,53,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],5242,Público en General,Caja 1,admin,18,18,53,53,0,0,0,0,0,0,0
19/07/2021,2,19,13,PZA,1,PANCAKE @ WAFFLE MIX PALEO GLUTEN,[856017003448],5243,Público en General,Caja 1,admin,256,256,316,0,0,0,0,0,316,0,0
19/07/2021,2,19,13,PZA,1,PAN PARA TAPAS,[SINSIN67823],5243,Público en General,Caja 1,admin,60,60,316,0,0,0,0,0,316,0,0
19/07/2021,2,19,14,KG,0.105,SALAMI HD,[EMBGEN77994],5244,Público en General,Caja 1,admin,329,34.55,246.41,0,0,0,0,0,246.41,0,0
19/07/2021,2,19,14,PZA,1,JOCOQUI SECO PREPARADO 500 ML DON,[7503003691013],5244,Público en General,Caja 1,admin,52,52,246.41,0,0,0,0,0,246.41,0,0
19/07/2021,2,19,14,PZA,1,CHILE DE 3 SEMILLAS MARIAS GOURMET,[7506298312885],5244,Público en General,Caja 1,admin,105,105,246.41,0,0,0,0,0,246.41,0,0
19/07/2021,2,19,14,KG,0.155,JAMÓN PAVO (CUADRADO),[EMBGEN81440],5244,Público en General,Caja 1,admin,221,34.26,246.41,0,0,0,0,0,246.41,0,0
19/07/2021,2,19,14,KG,0.1,SELVA NEGRA HD,[EMBGEN17604],5244,Público en General,Caja 1,admin,206,20.6,246.41,0,0,0,0,0,246.41,0,0
19/07/2021,2,19,14,KG,0.115,JAMON SERRANO HD,[EMBGEN68741],5245,Público en General,Caja 1,admin,467,53.71,209.67,209.67,0,0,0,0,0,0,0
19/07/2021,2,19,14,KG,0.1,SALAMANCA HD,[EMBGEN86706],5245,Público en General,Caja 1,admin,329,32.9,209.67,209.67,0,0,0,0,0,0,0
19/07/2021,2,19,14,KG,0.105,PEPPERONI HD,[EMBGEN48162],5245,Público en General,Caja 1,admin,249,26.15,209.67,209.67,0,0,0,0,0,0,0
19/07/2021,2,19,14,PZA,1,BAGUETTE SUAVE MASA MADRE,[PANRUS91930],5245,Público en General,Caja 1,admin,25,25,209.67,209.67,0,0,0,0,0,0,0
19/07/2021,2,19,14,KG,0.365,JAMON YORK HD,[EMBGEN58802],5245,Público en General,Caja 1,admin,197,71.91,209.67,209.67,0,0,0,0,0,0,0
